resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
4687,238,49,15,15,11,7,7,7,0,69,\N,\N,\N,\N,\N,\N,11
4688,238,65,15,14,12,8,8,8,0,69,\N,\N,\N,\N,\N,\N,11
4689,238,84,17,12,10,9,9,9,0,69,\N,\N,\N,\N,\N,\N,11
4690,238,44,27,9,15,10,10,10,0,69,\N,\N,\N,\N,\N,\N,11
4691,238,63,25,19,13,11,11,11,0,69,\N,\N,\N,\N,\N,\N,11
4692,238,79,25,18,14,12,12,12,0,68,\N,\N,\N,\N,\N,\N,12
4693,238,14,1,8,8,13,13,13,0,68,\N,\N,\N,\N,\N,\N,12
4694,238,73,29,16,17,14,14,14,0,67,\N,\N,\N,\N,\N,\N,13
4695,238,86,18,21,20,15,15,15,0,65,\N,\N,\N,\N,\N,\N,15
4696,238,83,18,20,19,16,16,16,0,65,\N,\N,\N,\N,\N,\N,15
4697,238,57,1,7,7,\N,R,17,0,52,\N,\N,\N,\N,\N,\N,4
4698,238,50,29,17,16,\N,R,18,0,47,\N,\N,\N,\N,\N,\N,5
4699,238,64,27,10,18,\N,R,19,0,46,\N,\N,\N,\N,\N,\N,4
4700,238,22,17,11,9,\N,R,20,0,41,\N,\N,\N,\N,\N,\N,20
4701,239,71,3,5,2,1,1,1,10,52,1:32:33.791,5553791,\N,\N,\N,\N,1
4702,239,30,6,1,3,2,2,2,6,52,+1.883,5555674,\N,\N,\N,\N,1
4703,239,57,1,7,5,3,3,3,4,52,+3.212,5557003,\N,\N,\N,\N,1
4704,239,77,22,4,4,4,4,4,3,52,+26.526,5580317,\N,\N,\N,\N,1
4705,239,84,17,12,10,5,5,5,2,52,+67.120,5620911,\N,\N,\N,\N,1
4706,239,49,15,15,7,6,6,6,1,52,+81.186,5634977,\N,\N,\N,\N,1
4707,239,44,27,9,12,7,7,7,0,52,+84.510,5638301,\N,\N,\N,\N,1
4708,239,14,1,8,8,8,8,8,0,52,+85.233,5639024,\N,\N,\N,\N,1
4709,239,22,17,11,11,9,9,9,0,52,+101.065,5654856,\N,\N,\N,\N,1
4710,239,65,15,14,13,10,10,10,0,52,+101.799,5655590,\N,\N,\N,\N,1
4711,239,50,29,17,17,11,11,11,0,51,\N,\N,\N,\N,\N,\N,11
4712,239,83,18,20,18,12,12,12,0,50,\N,\N,\N,\N,\N,\N,12
4713,239,73,29,16,19,13,13,13,0,50,\N,\N,\N,\N,\N,\N,12
4714,239,56,6,2,6,\N,R,14,0,39,\N,\N,\N,\N,\N,\N,4
4715,239,79,25,18,14,\N,R,15,0,37,\N,\N,\N,\N,\N,\N,5
4716,239,35,3,6,1,\N,R,16,0,36,\N,\N,\N,\N,\N,\N,36
4717,239,63,25,19,15,\N,R,17,0,20,\N,\N,\N,\N,\N,\N,5
4718,239,64,27,10,16,\N,R,18,0,13,\N,\N,\N,\N,\N,\N,20
4719,239,55,22,3,9,\N,R,19,0,0,\N,\N,\N,\N,\N,\N,20
4720,239,86,18,21,20,\N,F,20,0,0,\N,\N,\N,\N,\N,\N,81
4721,240,30,22,1,2,1,1,1,10,71,1:38:34.154,5914154,\N,\N,\N,\N,1
4722,240,14,3,6,3,2,2,2,6,71,+11.060,5925214,\N,\N,\N,\N,1
4723,240,77,6,28,5,3,3,3,4,70,\N,\N,\N,\N,\N,\N,11
4724,240,57,1,8,7,4,4,4,3,70,\N,\N,\N,\N,\N,\N,11
4725,240,55,6,27,6,5,5,5,2,70,\N,\N,\N,\N,\N,\N,11
4726,240,87,1,7,9,6,6,6,1,70,\N,\N,\N,\N,\N,\N,11
4727,240,63,25,4,12,7,7,7,0,69,\N,\N,\N,\N,\N,\N,12
4728,240,88,27,25,15,8,8,8,0,69,\N,\N,\N,\N,\N,\N,12
4729,240,85,30,17,22,9,9,9,0,65,\N,\N,\N,\N,\N,\N,16
4730,240,64,28,21,25,10,10,10,0,64,\N,\N,\N,\N,\N,\N,17
4731,240,81,29,9,13,\N,R,11,0,62,\N,\N,\N,\N,\N,\N,5
4732,240,89,29,10,21,\N,R,12,0,48,\N,\N,\N,\N,\N,\N,5
4733,240,69,18,24,18,\N,R,13,0,47,\N,\N,\N,\N,\N,\N,5
4734,240,90,28,22,23,\N,R,14,0,47,\N,\N,\N,\N,\N,\N,20
4735,240,91,15,29,19,\N,R,15,0,41,\N,\N,\N,\N,\N,\N,10
4736,240,71,3,5,1,\N,R,16,0,30,\N,\N,\N,\N,\N,\N,6
4737,240,65,22,2,4,\N,R,17,0,30,\N,\N,\N,\N,\N,\N,4
4738,240,92,30,16,20,\N,R,18,0,23,\N,\N,\N,\N,\N,\N,6
4739,240,22,17,14,16,\N,R,19,0,16,\N,\N,\N,\N,\N,\N,6
4740,240,50,31,12,24,\N,R,20,0,16,\N,\N,\N,\N,\N,\N,6
4741,240,79,25,3,11,\N,R,21,0,15,\N,\N,\N,\N,\N,\N,20
4742,240,56,17,15,8,\N,R,22,0,15,\N,\N,\N,\N,\N,\N,8
4743,240,93,31,11,26,\N,R,23,0,12,\N,\N,\N,\N,\N,\N,38
4744,240,49,15,30,14,\N,R,24,0,10,\N,\N,\N,\N,\N,\N,10
4745,240,44,27,26,10,\N,R,25,0,0,\N,\N,\N,\N,\N,\N,4
4746,240,94,18,23,17,\N,R,26,0,0,\N,\N,\N,\N,\N,\N,6
4747,241,71,3,5,2,1,1,1,10,72,1:53:14.532,6794532,\N,\N,\N,\N,1
4748,241,55,6,27,6,2,2,2,6,72,+6.407,6800939,\N,\N,\N,\N,1
4749,241,30,22,1,3,3,3,3,4,72,+33.376,6827908,\N,\N,\N,\N,1
4750,241,65,22,2,11,4,4,4,3,71,\N,\N,\N,\N,\N,\N,11
4751,241,49,15,30,9,5,5,5,2,70,\N,\N,\N,\N,\N,\N,12
4752,241,77,6,28,8,6,6,6,1,70,\N,\N,\N,\N,\N,\N,12
4753,241,44,27,26,18,7,7,7,0,70,\N,\N,\N,\N,\N,\N,12
4754,241,79,25,3,15,8,8,8,0,69,\N,\N,\N,\N,\N,\N,13
4755,241,93,31,11,20,9,9,9,0,68,\N,\N,\N,\N,\N,\N,14
4756,241,64,28,21,25,\N,N,10,0,63,\N,\N,\N,\N,\N,\N,62
4757,241,90,28,22,24,\N,N,11,0,63,\N,\N,\N,\N,\N,\N,62
4758,241,63,25,4,7,\N,R,12,0,48,\N,\N,\N,\N,\N,\N,4
4759,241,88,27,25,19,\N,R,13,0,47,\N,\N,\N,\N,\N,\N,4
4760,241,94,18,23,16,\N,R,14,0,44,\N,\N,\N,\N,\N,\N,20
4761,241,81,29,9,12,\N,R,15,0,43,\N,\N,\N,\N,\N,\N,10
4762,241,89,29,10,26,\N,R,16,0,40,\N,\N,\N,\N,\N,\N,20
4763,241,22,17,14,10,\N,R,17,0,33,\N,\N,\N,\N,\N,\N,51
4764,241,50,31,12,14,\N,R,18,0,23,\N,\N,\N,\N,\N,\N,6
4765,241,14,3,6,1,\N,R,19,0,16,\N,\N,\N,\N,\N,\N,10
4766,241,87,1,7,17,\N,R,20,0,9,\N,\N,\N,\N,\N,\N,44
4767,241,56,17,15,4,\N,R,21,0,6,\N,\N,\N,\N,\N,\N,5
4768,241,85,30,17,22,\N,R,22,0,1,\N,\N,\N,\N,\N,\N,4
4769,241,57,1,8,5,\N,R,23,0,0,\N,\N,\N,\N,\N,\N,4
4770,241,92,30,16,23,\N,R,24,0,0,\N,\N,\N,\N,\N,\N,4
4771,241,91,15,29,21,\N,R,25,0,0,\N,\N,\N,\N,\N,\N,4
4772,241,69,18,24,13,\N,R,26,0,0,\N,\N,\N,\N,\N,\N,4
4773,242,71,3,5,4,1,1,1,10,63,1:41:42.522,6102522,\N,\N,\N,\N,1
4774,242,55,6,27,5,2,2,2,6,63,+18.510,6121032,\N,\N,\N,\N,1
4775,242,77,6,28,2,3,3,3,4,63,+43.116,6145638,\N,\N,\N,\N,1
4776,242,14,3,6,3,4,4,4,3,63,+51.890,6154412,\N,\N,\N,\N,1
4777,242,57,1,8,6,5,5,5,2,62,\N,\N,\N,\N,\N,\N,11
4778,242,49,15,30,14,6,6,6,1,62,\N,\N,\N,\N,\N,\N,11
4779,242,65,22,2,8,7,7,7,0,61,\N,\N,\N,\N,\N,\N,12
4780,242,56,17,15,7,8,8,8,0,61,\N,\N,\N,\N,\N,\N,12
4781,242,44,27,26,12,9,9,9,0,61,\N,\N,\N,\N,\N,\N,12
4782,242,95,1,7,9,10,10,10,0,61,\N,\N,\N,\N,\N,\N,12
4783,242,88,27,25,16,11,11,11,0,60,\N,\N,\N,\N,\N,\N,13
4784,242,94,18,23,18,12,12,12,0,59,\N,\N,\N,\N,\N,\N,14
4785,242,81,29,9,11,13,13,13,0,59,\N,\N,\N,\N,\N,\N,14
4786,242,69,18,24,20,14,14,14,0,59,\N,\N,\N,\N,\N,\N,14
4787,242,64,28,21,26,\N,N,15,0,56,\N,\N,\N,\N,\N,\N,62
4788,242,90,28,22,25,\N,N,16,0,56,\N,\N,\N,\N,\N,\N,62
4789,242,91,15,29,21,\N,R,17,0,43,\N,\N,\N,\N,\N,\N,36
4790,242,92,30,16,22,\N,R,18,0,36,\N,\N,\N,\N,\N,\N,6
4791,242,93,31,11,23,\N,R,19,0,35,\N,\N,\N,\N,\N,\N,22
4792,242,22,17,14,10,\N,R,20,0,31,\N,\N,\N,\N,\N,\N,7
4793,242,79,25,3,15,\N,R,21,0,23,\N,\N,\N,\N,\N,\N,20
4794,242,63,25,4,13,\N,R,22,0,19,\N,\N,\N,\N,\N,\N,5
4795,242,85,30,17,24,\N,R,23,0,15,\N,\N,\N,\N,\N,\N,6
4796,242,50,31,12,17,\N,R,24,0,14,\N,\N,\N,\N,\N,\N,6
4797,242,89,29,10,19,\N,R,25,0,12,\N,\N,\N,\N,\N,\N,20
4798,242,30,22,1,1,\N,R,26,0,10,\N,\N,\N,\N,\N,\N,20
4799,243,30,22,1,1,1,1,1,10,65,1:34:20.507,5660507,\N,\N,\N,\N,1
4800,243,65,22,2,7,2,2,2,6,65,+51.988,5712495,\N,\N,\N,\N,1
4801,243,77,6,28,3,3,3,3,4,65,+1:05.237,5725744,\N,\N,\N,\N,1
4802,243,71,3,5,5,4,4,4,3,65,+2:01.749,5782256,\N,\N,\N,\N,1
4803,243,56,17,15,6,5,5,5,2,64,\N,\N,\N,\N,\N,\N,11
4804,243,44,27,26,15,6,6,6,1,64,\N,\N,\N,\N,\N,\N,11
4805,243,22,17,14,8,7,7,7,0,64,\N,\N,\N,\N,\N,\N,11
4806,243,49,15,30,12,8,8,8,0,64,\N,\N,\N,\N,\N,\N,11
4807,243,84,27,25,11,9,9,9,0,64,\N,\N,\N,\N,\N,\N,11
4808,243,63,25,4,13,10,10,10,0,64,\N,\N,\N,\N,\N,\N,11
4809,243,81,29,9,14,11,11,11,0,63,\N,\N,\N,\N,\N,\N,12
4810,243,50,31,12,16,12,12,12,0,63,\N,\N,\N,\N,\N,\N,12
4811,243,91,15,29,20,13,13,13,0,63,\N,\N,\N,\N,\N,\N,12
4812,243,94,18,23,19,14,14,14,0,62,\N,\N,\N,\N,\N,\N,13
4813,243,93,31,11,22,15,15,15,0,61,\N,\N,\N,\N,\N,\N,14
4814,243,79,25,3,17,\N,R,16,0,56,\N,\N,\N,\N,\N,\N,5
4815,243,14,3,6,4,\N,R,17,0,54,\N,\N,\N,\N,\N,\N,6
4816,243,57,1,8,9,\N,R,18,0,53,\N,\N,\N,\N,\N,\N,69
4817,243,89,29,10,18,\N,R,19,0,43,\N,\N,\N,\N,\N,\N,7
4818,243,92,30,16,24,\N,R,20,0,43,\N,\N,\N,\N,\N,\N,42
4819,243,90,28,22,25,\N,R,21,0,39,\N,\N,\N,\N,\N,\N,25
4820,243,55,6,27,2,\N,R,22,0,25,\N,\N,\N,\N,\N,\N,5
4821,243,69,18,24,21,\N,R,23,0,21,\N,\N,\N,\N,\N,\N,6
4822,243,95,1,7,10,\N,R,24,0,18,\N,\N,\N,\N,\N,\N,64
4823,243,64,28,21,26,\N,R,25,0,17,\N,\N,\N,\N,\N,\N,6
4824,243,85,30,17,23,\N,W,26,0,0,\N,\N,\N,\N,\N,\N,54
4825,244,30,22,1,2,1,1,1,10,78,1:53:11.258,6791258,\N,\N,\N,\N,1
4826,244,71,3,5,1,2,2,2,6,78,+34.817,6826075,\N,\N,\N,\N,1
4827,244,77,6,28,4,3,3,3,4,78,+1:11.447,6862705,\N,\N,\N,\N,1
4828,244,65,22,2,7,4,4,4,3,77,\N,\N,\N,\N,\N,\N,11
4829,244,87,1,7,10,5,5,5,2,77,\N,\N,\N,\N,\N,\N,11
4830,244,49,15,30,14,6,6,6,1,76,\N,\N,\N,\N,\N,\N,12
4831,244,94,18,23,18,7,7,7,0,76,\N,\N,\N,\N,\N,\N,12
4832,244,96,15,29,19,8,8,8,0,74,\N,\N,\N,\N,\N,\N,14
4833,244,81,29,9,13,9,9,9,0,74,\N,\N,\N,\N,\N,\N,14
4834,244,64,28,21,22,10,10,10,0,72,\N,\N,\N,\N,\N,\N,16
4835,244,69,18,24,16,\N,R,11,0,68,\N,\N,\N,\N,\N,\N,22
4836,244,44,27,26,12,\N,R,12,0,65,\N,\N,\N,\N,\N,\N,20
4837,244,63,25,4,17,\N,R,13,0,63,\N,\N,\N,\N,\N,\N,6
4838,244,22,17,14,11,\N,R,14,0,60,\N,\N,\N,\N,\N,\N,37
4839,244,92,30,16,21,\N,R,15,0,42,\N,\N,\N,\N,\N,\N,6
4840,244,55,6,27,5,\N,R,16,0,41,\N,\N,\N,\N,\N,\N,20
4841,244,84,27,25,8,\N,R,17,0,40,\N,\N,\N,\N,\N,\N,20
4842,244,89,29,10,26,\N,R,18,0,27,\N,\N,\N,\N,\N,\N,6
4843,244,79,25,3,15,\N,R,19,0,26,\N,\N,\N,\N,\N,\N,20
4844,244,85,30,17,25,\N,D,20,0,23,\N,\N,\N,\N,\N,\N,2
4845,244,56,17,15,9,\N,R,21,0,22,\N,\N,\N,\N,\N,\N,20
4846,244,14,3,6,3,\N,R,22,0,16,\N,\N,\N,\N,\N,\N,6
4847,244,90,28,22,24,\N,R,23,0,9,\N,\N,\N,\N,\N,\N,23
4848,244,57,1,8,6,\N,R,24,0,8,\N,\N,\N,\N,\N,\N,5
4849,244,50,31,12,23,\N,W,25,0,0,\N,\N,\N,\N,\N,\N,6
4850,244,93,31,11,20,\N,W,26,0,0,\N,\N,\N,\N,\N,\N,54
4851,245,55,6,27,5,1,1,1,10,68,1:44:54.171,6294171,\N,\N,\N,\N,1
4852,245,22,17,14,9,2,2,2,6,68,+31.687,6325858,\N,\N,\N,\N,1
4853,245,56,17,15,8,3,3,3,4,68,+33.270,6327441,\N,\N,\N,\N,1
4854,245,44,27,26,11,4,4,4,3,68,+36.506,6330677,\N,\N,\N,\N,1
4855,245,30,22,1,1,5,5,5,2,68,+37.060,6331231,\N,\N,\N,\N,1
4856,245,81,29,9,13,6,6,6,1,67,\N,\N,\N,\N,\N,\N,11
4857,245,63,25,4,15,7,7,7,0,67,\N,\N,\N,\N,\N,\N,11
4858,245,69,18,24,19,8,8,8,0,67,\N,\N,\N,\N,\N,\N,11
4859,245,89,29,10,22,9,9,9,0,66,\N,\N,\N,\N,\N,\N,12
4860,245,84,27,25,14,10,10,10,0,61,\N,\N,\N,\N,\N,\N,4
4861,245,77,6,28,4,11,11,11,0,61,\N,\N,\N,\N,\N,\N,4
4862,245,94,18,23,17,\N,R,12,0,60,\N,\N,\N,\N,\N,\N,37
4863,245,90,28,22,23,\N,R,13,0,54,\N,\N,\N,\N,\N,\N,69
4864,245,71,3,5,2,\N,R,14,0,50,\N,\N,\N,\N,\N,\N,6
4865,245,87,1,7,10,\N,R,15,0,47,\N,\N,\N,\N,\N,\N,5
4866,245,79,25,3,16,\N,R,16,0,42,\N,\N,\N,\N,\N,\N,5
4867,245,92,30,16,20,\N,R,17,0,36,\N,\N,\N,\N,\N,\N,84
4868,245,49,15,30,12,\N,R,18,0,26,\N,\N,\N,\N,\N,\N,5
4869,245,64,28,21,24,\N,R,19,0,26,\N,\N,\N,\N,\N,\N,6
4870,245,96,15,29,18,\N,R,20,0,19,\N,\N,\N,\N,\N,\N,20
4871,245,85,30,17,21,\N,R,21,0,5,\N,\N,\N,\N,\N,\N,6
4872,245,14,3,6,3,\N,R,22,0,1,\N,\N,\N,\N,\N,\N,20
4873,245,65,22,2,6,\N,R,23,0,0,\N,\N,\N,\N,\N,\N,4
4874,245,57,1,8,7,\N,R,24,0,0,\N,\N,\N,\N,\N,\N,4
4875,246,30,22,1,2,1,1,1,10,72,1:38:28.429,5908429,\N,\N,\N,\N,1
4876,246,71,3,5,1,2,2,2,6,72,+31.309,5939738,\N,\N,\N,\N,1
4877,246,14,3,6,3,3,3,3,4,72,+1:02.826,5971255,\N,\N,\N,\N,1
4878,246,84,27,25,9,4,4,4,3,72,+1:03.293,5971722,\N,\N,\N,\N,1
4879,246,55,6,27,4,5,5,5,2,72,+1:17.869,5986298,\N,\N,\N,\N,1
4880,246,22,17,14,5,6,6,6,1,71,\N,\N,\N,\N,\N,\N,11
4881,246,57,1,8,8,7,7,7,0,71,\N,\N,\N,\N,\N,\N,11
4882,246,44,27,26,6,8,8,8,0,71,\N,\N,\N,\N,\N,\N,11
4883,246,56,17,15,11,9,9,9,0,71,\N,\N,\N,\N,\N,\N,11
4884,246,49,15,30,12,10,10,10,0,71,\N,\N,\N,\N,\N,\N,11
4885,246,87,1,7,13,11,11,11,0,70,\N,\N,\N,\N,\N,\N,12
4886,246,77,6,28,7,12,12,12,0,70,\N,\N,\N,\N,\N,\N,12
4887,246,69,18,24,17,13,13,13,0,69,\N,\N,\N,\N,\N,\N,13
4888,246,81,29,9,16,14,14,14,0,69,\N,\N,\N,\N,\N,\N,13
4889,246,63,25,4,14,15,15,15,0,69,\N,\N,\N,\N,\N,\N,13
4890,246,90,28,22,24,16,16,16,0,66,\N,\N,\N,\N,\N,\N,16
4891,246,85,30,17,21,\N,N,17,0,62,\N,\N,\N,\N,\N,\N,62
4892,246,96,15,29,15,\N,R,18,0,48,\N,\N,\N,\N,\N,\N,6
4893,246,92,30,16,22,\N,R,19,0,24,\N,\N,\N,\N,\N,\N,6
4894,246,94,18,23,20,\N,R,20,0,23,\N,\N,\N,\N,\N,\N,6
4895,246,65,22,2,10,\N,R,21,0,2,\N,\N,\N,\N,\N,\N,20
4896,246,89,29,10,18,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,4
4897,246,79,25,3,19,\N,R,23,0,0,\N,\N,\N,\N,\N,\N,4
4898,246,64,28,21,23,\N,R,24,0,0,\N,\N,\N,\N,\N,\N,20
4899,247,65,22,2,5,1,1,1,10,61,1:34:35.093,5675093,\N,\N,\N,\N,1
4900,247,55,6,27,6,2,2,2,6,61,+16.479,5691572,\N,\N,\N,\N,1
4901,247,14,3,6,3,3,3,3,4,61,+23.888,5698981,\N,\N,\N,\N,1
4902,247,44,27,26,13,4,4,4,3,61,+1:33.168,5768261,\N,\N,\N,\N,1
4903,247,87,1,7,10,5,5,5,2,61,+1:48.172,5783265,\N,\N,\N,\N,1
4904,247,49,15,30,12,6,6,6,1,60,\N,\N,\N,\N,\N,\N,11
4905,247,94,18,23,15,7,7,7,0,60,\N,\N,\N,\N,\N,\N,11
4906,247,63,25,4,23,8,8,8,0,60,\N,\N,\N,\N,\N,\N,11
4907,247,96,15,29,16,9,9,9,0,60,\N,\N,\N,\N,\N,\N,11
4908,247,69,18,24,18,10,10,10,0,60,\N,\N,\N,\N,\N,\N,11
4909,247,22,17,14,9,11,11,11,0,59,\N,\N,\N,\N,\N,\N,4
4910,247,92,30,16,21,12,12,12,0,58,\N,\N,\N,\N,\N,\N,13
4911,247,90,28,22,22,\N,R,13,0,48,\N,\N,\N,\N,\N,\N,5
4912,247,30,22,1,2,\N,R,14,0,45,\N,\N,\N,\N,\N,\N,4
4913,247,71,3,5,1,\N,R,15,0,45,\N,\N,\N,\N,\N,\N,4
4914,247,97,29,9,17,\N,R,16,0,28,\N,\N,\N,\N,\N,\N,20
4915,247,79,25,3,14,\N,R,17,0,22,\N,\N,\N,\N,\N,\N,60
4916,247,85,30,17,24,\N,R,18,0,21,\N,\N,\N,\N,\N,\N,20
4917,247,57,1,8,8,\N,R,19,0,20,\N,\N,\N,\N,\N,\N,10
4918,247,77,6,28,4,\N,R,20,0,20,\N,\N,\N,\N,\N,\N,36
4919,247,84,27,25,11,\N,R,21,0,16,\N,\N,\N,\N,\N,\N,20
4920,247,89,29,10,19,\N,R,22,0,16,\N,\N,\N,\N,\N,\N,20
4921,247,64,28,21,20,\N,R,23,0,13,\N,\N,\N,\N,\N,\N,6
4922,247,56,17,15,7,\N,R,24,0,2,\N,\N,\N,\N,\N,\N,10
4923,248,30,22,1,2,1,1,1,10,45,1:22:56.043,4976043,\N,\N,\N,\N,1
4924,248,14,3,6,3,2,2,2,6,45,+5.988,4982031,\N,\N,\N,\N,1
4925,248,77,6,28,4,3,3,3,4,45,+1:08.097,5044140,\N,\N,\N,\N,1
4926,248,65,22,2,9,4,4,4,3,45,+1:23.436,5059479,\N,\N,\N,\N,1
4927,248,96,15,29,14,5,5,5,2,44,\N,\N,\N,\N,\N,\N,11
4928,248,88,27,25,18,6,6,6,1,44,\N,\N,\N,\N,\N,\N,11
4929,248,79,25,3,17,7,7,7,0,44,\N,\N,\N,\N,\N,\N,11
4930,248,85,30,17,23,8,8,8,0,42,\N,\N,\N,\N,\N,\N,13
4931,248,56,17,15,6,9,9,9,0,41,\N,\N,\N,\N,\N,\N,14
4932,248,57,1,8,7,\N,R,10,0,33,\N,\N,\N,\N,\N,\N,5
4933,248,49,15,30,11,\N,R,11,0,32,\N,\N,\N,\N,\N,\N,5
4934,248,69,18,24,16,\N,R,12,0,28,\N,\N,\N,\N,\N,\N,44
4935,248,86,30,16,24,\N,R,13,0,27,\N,\N,\N,\N,\N,\N,6
4936,248,90,28,22,22,\N,R,14,0,27,\N,\N,\N,\N,\N,\N,86
4937,248,22,17,14,5,\N,R,15,0,20,\N,\N,\N,\N,\N,\N,5
4938,248,87,1,7,8,\N,R,16,0,17,\N,\N,\N,\N,\N,\N,5
4939,248,44,27,26,12,\N,R,17,0,13,\N,\N,\N,\N,\N,\N,47
4940,248,55,6,27,10,\N,R,18,0,12,\N,\N,\N,\N,\N,\N,5
4941,248,94,18,23,20,\N,R,19,0,11,\N,\N,\N,\N,\N,\N,5
4942,248,89,29,10,19,\N,R,20,0,9,\N,\N,\N,\N,\N,\N,6
4943,248,64,28,21,21,\N,R,21,0,8,\N,\N,\N,\N,\N,\N,23
4944,248,71,3,5,1,\N,R,22,0,1,\N,\N,\N,\N,\N,\N,20
4945,248,63,25,4,13,\N,R,23,0,0,\N,\N,\N,\N,\N,\N,8
4946,248,97,29,9,15,\N,R,24,0,0,\N,\N,\N,\N,\N,\N,6
4947,249,71,3,5,1,1,1,1,10,77,1:46:25.721,6385721,\N,\N,\N,\N,1
4948,249,14,3,6,2,2,2,2,6,77,+33.398,6419119,\N,\N,\N,\N,1
4949,249,77,6,28,4,3,3,3,4,76,\N,\N,\N,\N,\N,\N,11
4950,249,65,22,2,9,4,4,4,3,76,\N,\N,\N,\N,\N,\N,11
4951,249,49,15,30,11,5,5,5,2,76,\N,\N,\N,\N,\N,\N,11
4952,249,44,27,26,10,6,6,6,1,76,\N,\N,\N,\N,\N,\N,11
4953,249,22,17,14,14,7,7,7,0,76,\N,\N,\N,\N,\N,\N,11
4954,249,69,18,24,12,8,8,8,0,75,\N,\N,\N,\N,\N,\N,12
4955,249,83,18,23,15,9,9,9,0,74,\N,\N,\N,\N,\N,\N,13
4956,249,96,15,29,19,10,10,10,0,74,\N,\N,\N,\N,\N,\N,13
4957,249,30,22,1,3,11,11,11,0,73,\N,\N,\N,\N,\N,\N,5
4958,249,85,30,17,22,12,12,12,0,73,\N,\N,\N,\N,\N,\N,14
4959,249,56,17,15,7,\N,R,13,0,70,\N,\N,\N,\N,\N,\N,8
4960,249,84,27,25,8,\N,R,14,0,67,\N,\N,\N,\N,\N,\N,5
4961,249,63,25,4,16,\N,R,15,0,58,\N,\N,\N,\N,\N,\N,37
4962,249,87,1,7,13,\N,R,16,0,54,\N,\N,\N,\N,\N,\N,95
4963,249,79,25,3,17,\N,R,17,0,46,\N,\N,\N,\N,\N,\N,20
4964,249,97,29,9,20,\N,R,18,0,45,\N,\N,\N,\N,\N,\N,23
4965,249,55,6,27,6,\N,R,19,0,42,\N,\N,\N,\N,\N,\N,23
4966,249,64,28,21,23,\N,R,20,0,32,\N,\N,\N,\N,\N,\N,5
4967,249,89,29,10,18,\N,R,21,0,13,\N,\N,\N,\N,\N,\N,5
4968,249,90,28,22,21,\N,R,22,0,8,\N,\N,\N,\N,\N,\N,6
4969,249,86,30,16,24,\N,R,23,0,5,\N,\N,\N,\N,\N,\N,20
4970,249,57,1,8,5,\N,R,24,0,3,\N,\N,\N,\N,\N,\N,5
4971,250,30,22,1,16,1,1,1,10,44,1:36:47.875,5807875,\N,\N,\N,\N,1
4972,250,71,3,5,8,2,2,2,6,44,+19.493,5827368,\N,\N,\N,\N,1
4973,250,84,27,25,13,3,3,3,4,44,+24.998,5832873,\N,\N,\N,\N,1
4974,250,49,15,30,10,4,4,4,3,44,+26.972,5834847,\N,\N,\N,\N,1
4975,250,87,1,7,6,5,5,5,2,44,+33.772,5841647,\N,\N,\N,\N,1
4976,250,22,17,14,12,6,6,6,1,44,+39.674,5847549,\N,\N,\N,\N,1
4977,250,65,22,2,4,7,7,7,0,44,+54.043,5861918,\N,\N,\N,\N,1
4978,250,63,25,4,11,8,8,8,0,44,+54.548,5862423,\N,\N,\N,\N,1
4979,250,44,27,26,9,9,9,9,0,44,+1:06.170,5874045,\N,\N,\N,\N,1
4980,250,83,18,23,17,10,10,10,0,44,+1:19.789,5887664,\N,\N,\N,\N,1
4981,250,96,15,29,14,11,11,11,0,43,\N,\N,\N,\N,\N,\N,11
4982,250,89,29,10,18,12,12,12,0,43,\N,\N,\N,\N,\N,\N,11
4983,250,64,28,21,24,13,13,13,0,42,\N,\N,\N,\N,\N,\N,12
4984,250,90,28,22,22,14,14,14,0,42,\N,\N,\N,\N,\N,\N,12
4985,250,79,25,3,15,\N,R,15,0,28,\N,\N,\N,\N,\N,\N,20
4986,250,86,30,16,23,\N,R,16,0,27,\N,\N,\N,\N,\N,\N,6
4987,250,69,18,24,19,\N,R,17,0,23,\N,\N,\N,\N,\N,\N,20
4988,250,77,6,28,1,\N,R,18,0,22,\N,\N,\N,\N,\N,\N,10
4989,250,56,17,15,7,\N,R,19,0,21,\N,\N,\N,\N,\N,\N,42
4990,250,97,29,9,20,\N,R,20,0,20,\N,\N,\N,\N,\N,\N,20
4991,250,85,30,17,21,\N,R,21,0,18,\N,\N,\N,\N,\N,\N,60
4992,250,14,3,6,5,\N,R,22,0,13,\N,\N,\N,\N,\N,\N,6
4993,250,55,6,27,2,\N,R,23,0,4,\N,\N,\N,\N,\N,\N,22
4994,250,57,1,8,3,\N,R,24,0,1,\N,\N,\N,\N,\N,\N,20
4995,251,65,22,2,8,1,1,1,10,53,1:18:27.916,4707916,\N,\N,\N,\N,1
4996,251,57,1,8,7,2,2,2,6,53,+17.779,4725695,\N,\N,\N,\N,1
4997,251,49,15,30,10,3,3,3,4,53,+24.321,4732237,\N,\N,\N,\N,1
4998,251,87,1,7,9,4,4,4,3,53,+28.223,4736139,\N,\N,\N,\N,1
4999,251,63,25,4,16,5,5,5,2,52,\N,\N,\N,\N,\N,\N,11
5000,251,96,15,29,14,6,6,6,1,52,\N,\N,\N,\N,\N,\N,11
